videoId,title,region,niche,content_type,views,likes,comments,engagement_rate,seconds,publishedAt,categoryTitle,tags,source
CXMH6RNqESg,Cómo convertir tu iPhone en una máquina de productividad?,GL,productividad,Video,541589,21818,431,0.0410809673017731,865.0,2023-09-24T17:33:49Z,,"adria sola pastor,apps iphone,apps para ser mas productivo,como organizar tu iphone,como organizar tu iphone minimalista,como ser mas productivo con tu iphone,cómo convertir tu iphone en una máquina de productividad,iphone 14,iphone productivo,iphone trabajo,mejores apps iphone,mejores apps para ser productivo,minimalismo,minimalismo digital,minimalismo digital iphone,productividad,productividad iphone,que hay en mi iphone,ser mas productivo apps,valquimia",yt_search
HGa9p5jGHdM,3 apps que uso para mis apuntes digitales 👌🏻,GL,productividad,Shorts,533567,0,77,0.0001443117734042,19.0,2022-09-01T23:38:12Z,,,yt_search
UxKB_cuvDgw,Productive iPad Apps 🗓️✨,GL,productividad,Shorts,532343,14515,38,0.0273376375757735,28.0,2025-04-23T14:57:09Z,,,yt_search
YcMv0lh3UKY,A Beginner’s Guide to #notion #notiontutorial #notionapp,GL,productividad,Video,528879,22806,55,0.0432253880377175,61.0,2024-07-23T00:02:48Z,,,yt_search
9w84G7xIBTk,"Cómo ser productivo el 99% del día sin quemarte, según la ciencia? Hyper-Productividad Saludable",GL,productividad,Video,488913,31894,720,0.0667071646693788,828.0,2022-11-28T16:29:22Z,,"adria sola,adria sola pastor,apps de productividad,ayuno de dopamina,como dejar de perder el tiempo,como dejar de procrastinar,como ser mas productivo,como ser mas productivo y organizado,como ser más organizado,como ser productivo,como ser siempre productivo,desarrollo personal,detox dopamínico,hábitos productivos,hábitos saludables,productividad,ser más productivo,ser productivo de forma permanente,ser productivo el 99% del día,valkemist,valkemy",yt_search
HtU8-2K0n0g,5 Hábitos Que Me Ahorran +20 Horas a la Semana,GL,productividad,Video,485717,21246,236,0.0442273999057064,466.0,2024-10-28T16:05:51Z,,,yt_search
U-zbLeuNp4c,A Alegria está delirando! (Estilo anime) - Divertida Mente 2 (2024),GL,productividad,Shorts,480716,12657,69,0.026473011091788,47.0,2025-03-13T04:23:40Z,,,yt_search
fSn2ibGxWwQ,Cette Méthode de Travail va EXPLOSER ta Productivité - Time Blocking,GL,productividad,Video,476351,16745,341,0.0358685087257085,1081.0,2022-10-13T10:52:06Z,,"agenda,bloc de temps,calendrier,comment organiser,comment s'organier,comment s'organiser,comment travailler,comment étudier,comment être concentré,concentration,distractions,lycée,meilleur méthode travail,méthode,méthode bloc de temps,méthode de travail,méthode productive,méthode time blocking,méthode étude,méthodes,méthodes de travail,méthodes de travial,organisation,productif,productivité,s'organiser jour,technique de travail,time blocking,travail,uni,études",yt_search
vq9ihU5S_sE,"APLICACIONES que ojalá me hubieran dicho ANTES 🫧🧸☁️🎀✨ Organización, Productividad, Salud mental",GL,productividad,Video,471800,25041,343,0.0538024586689275,420.0,2024-10-25T23:10:41Z,,"aplicaciones para organizarse mejor,aplicaciones que necesitas,aplicaciones que necesitas en tu celular,aplicaciones que ojala hubiera encontrado antes,aplicaciones que ojala me hubieran dicho antes,aplicaciones que tienes que tener,apps de organizacion,apps de productividad,apps que no pueden faltar en tu teléfono,las mejores aplicaciones,organizacion,productividad,salud mental",yt_search
ZegyFWxc5e0,Cómo entrenar tu Cerebro para Productividad Extrema y Motivación | Neurocientífica Ana Ibáñez,GL,productividad,Video,465191,14679,389,0.0323909963864305,6248.0,2024-08-21T21:00:07Z,,"ana ibañez,aprendamos juntos bbva,cerebro,como entrenar nuestro cerebro,como reprogramar tu mente subconsciente,crecimiento profesional,desarrollo personal,empresarios jovenes,entrevista ana ibañez,motivacion,neurociencia,neurociencia bbva,neurociencia de las emociones,podcast ana ibañez,productividad,psicologia,reprograma tu mente,traumas",yt_search
ylSjb3bFMnQ,LIFE CHANGING PRODUCTIVITY SECRET TO GET MORE DONE! | Scheduling Hacks For Moms | How to Time Block,GL,productividad,Video,454196,15549,363,0.0350333336268923,998.0,2020-06-14T18:00:15Z,,"block schedule,block scheduling,how to get more done in less time,how to plan your day week and month,how to time block,how to time block your schedule,mom planning,planning as a mom,productivity hacks and tips,productivity tips,productivity tips for working moms,productivity tips to get more done,scheduling your day,time block,time blocking,time blocking method,time blocking tips,time management,time management motivation,time management tips",yt_search
3Gi36gbOUTQ,✅Razonamiento Lógico | RAZONAMIENTO MATEMÁTICO Test de Inteligencia,GL,productividad,Shorts,437901,7082,2075,0.0209111191799059,16.0,2021-12-05T19:18:32Z,,"#shorts,#shorts vídeo,ejemplos sencillos,lógico,matemático,problema de razonamiento lógico,razonameinto logico,razonameinto lógico matemático #shorts,razonamiento,razonamiento lógico,razonamiento lógico #shorts,razonamiento lógico matemático,razonamiento lógico matemático sencillo,¿eres bueno en razonamiento lógico matemático?,¿eres bueno en zazonamiento lógico?,✅razonamiento lógico",yt_search
-928KtrnnY4,Cómo descargar libros en PDF gratis. #tips #pdf,GL,productividad,Shorts,435558,10266,194,0.0240151713434261,20.0,2023-06-21T15:14:48Z,,,yt_search
8G4Q5dw3aQo,How to time-block when you have ADHD,GL,productividad,Video,418592,22118,1980,0.0575691843131259,811.0,2023-07-11T22:05:00Z,,,yt_search
CiMWWJQOwWk,Cómo Organizar tu Vida en 7 Días (para siempre): Método Alta Productividad Japonesa,GL,productividad,Video,414548,19202,1840,0.0507588988488667,1449.0,2025-04-21T15:00:17Z,,"alvaro hernandez,cambios sostenibles,como ser mas ordenado,crecimiento personal,cómo ordenar tu vida,cómo ser más productivo,desarrollo personal,gestión del tiempo,hábitos diarios,hábitos kaizen,ingenieria,ingenieria industrial,invernova,invernovah,kaizen,kaizen para la vida,lean,mejora continua,mejora personal,minimalismo,método kaizen,organizacion industrial,organización personal,planificación diaria,productividad,rutina kaizen,sistema kaizen",yt_search
wJgF_sHnulI,Cómo transmitir SEGURIDAD al HABLAR en PÚBLICO 🧠 Consejo de oratoria #hablarenpublico #oratoria,GL,productividad,Shorts,396808,15426,42,0.0389810689300618,44.0,2023-09-30T17:10:45Z,,,yt_search
e9iqXyd98ig,ORGANÍZATE para Aumentar tu Productividad: Mi Sistema en 3 Pasos,GL,productividad,Video,365345,24916,279,0.068962213797917,1036.0,2025-01-05T17:00:39Z,,"adria sola,apps de productividad,como dejar de perder el tiempo,como gestionar el tiempo,como organizar mi tiempo,como ser mas disciplinado,como ser mas eficiente,como ser más organizado,como ser productivo,como vencer la pereza,dejar de procrastinar,desarrollo personal,gestion del tiempo,gestión del tiempo,google calendar,herramientas de productividad,hábitos productivos,organización,productividad,trucos para ser mas productivo,técnicas de productividad",yt_search
37OTXIqFKmQ,"Domina Apple Notas, Recordatorios y Calendario en iPhone y Mac",GL,productividad,Video,360098,13591,416,0.0388977445028853,927.0,2024-10-16T18:31:31Z,,"apple notas,apple notes,apps productividad,calendario,iphone 16 pro,productividad apple,productividad ipad,productividad iphone,productividad mac,productividad personal,recordatorios iphone",yt_search
qUXhSFBKXDo,2025 Notion Planner 💻✨,GL,productividad,Shorts,358539,7489,43,0.0210074775686884,15.0,2025-04-23T14:52:30Z,,,yt_search
l0P6SPZOI-U,Get Organised In Notion Fast! My Quick-Start Guide 2025,GL,productividad,Video,353043,6591,240,0.0193489178372039,1191.0,2024-03-29T17:12:07Z,,"2024 notion template,better creating,better creating notion,better creating notion template,free notion template,get organised in notion,guide to notion,how i organize my life,how i organize my life with notion,how to use notion,notion,notion 2024,notion app,notion beginners guide,notion for beginners,notion guide,notion guide aesthetic,notion template,notion templates,notion tour 2024,notion tour and template,notion tutorial,personal productivity",yt_search
-bUAku0FySI,ADHD and Time-Blocking: How does it work?!,GL,productividad,Video,339888,13297,398,0.0402926846490608,954.0,2024-03-10T16:00:00Z,,"adhd,evieran,how to improve your time-managment when you have adhd,mindset,personal development,psychology,self improvement,time blocking adhd,time management tips",yt_search
GBXpSr1TXgk,Timeboxing: Harvard's Most Effective Productivity Method,GL,productividad,Shorts,337280,11501,104,0.0344076138519924,42.0,2024-04-21T10:00:32Z,,"adhd,business owner,daily planner,digital planner,digital to-do list,focused,goal setting,goal thinking,goodnotes planner,goodnotes template,ipad planner,notion template,printable planner,procrastination,productivity,productivity tips,self-improvement,student,tablet planner,time block schedule,time management,time utilization,timeboxing,undated planner",yt_search
rAPTeU_g4qg,La ESTRATEGIA más EFECTIVA del TRADING 😮💯 #shorts #trading,GL,productividad,Shorts,322809,12776,65,0.0397789404880285,24.0,2024-08-20T20:20:24Z,,"aprender trading,bitcoin,bitcoin estrategia,day trading,estrategia day trading,estrategia de trading,estrategia fibonacci,estrategia fibonacci trading,estrategia ganadora trading,estrategias de trading,forex,forex trading,master traders,mejor estrategia de trading,mejor estrategia forex,retrocesos de fibonacci,tips de trading,trading,trading bitcoin",yt_search
-JKiVnf_Xic,9 FREE Notion templates that will 10x your productivity!,GL,productividad,Video,308053,6966,272,0.0234959568645655,454.0,2022-11-10T12:51:25Z,,"aesthetic notion templates,aesthetic notion templates free,best free notion templates,chris notion,free notion aesthetic templates windrower,free notion template,free notion templates,free notion templates aesthetic,free notion templates dark academia,free notion templates for productivity,free notion templates for students,free notion templates for students aesthetic,notion,notion template,notion templates,notion templates aesthetic,notion templates free",yt_search
FVXsd3WuU5M,Cómo organizar tu día para ser productiva de forma realista,GL,productividad,Video,305889,13061,229,0.0434471327834606,1124.0,2024-03-24T16:00:20Z,,"energía,organización,productividad",yt_search
XHRCTwvvGTU,Better than Time Blocking AND Pomodoro?!,GL,productividad,Video,303242,11276,253,0.0380191398289155,393.0,2023-03-19T11:00:31Z,,"dr justin sung,justin sung,studying",yt_search
J4mnGEnjthk,"Cómo Ser Productivo Y Aprovechar Tu Tiempo, Según La Ciencia?",GL,productividad,Video,289038,22268,472,0.0786747763269881,1022.0,2025-01-09T20:39:40Z,,"adria sola,adria sola pastor,ayuno de dopamina,como aprovechar tu tiempo,como aprovechar tu vida,como aumentar tu productividad,como dejar de perder el tiempo,como dejar de procrastinar,como gestionar tu tiempo,como ser mas productivo y organizado,como ser más productivo,como ser organizado,desarrollo personal,detox dopamínico,gestión del tiempo,productividad,productividad para emprendedores,productividad para estudiantes,ser productivo el 99% del día",yt_search
wqggEs4bXQY,Le volé la mente a mi compañero de dibujo! #arte #dibujo #multiplayergame #online #juego,GL,productividad,Shorts,287244,0,50,0.0001740680397153,24.0,2025-09-24T17:30:27Z,,,yt_search
ykNcnrNvpTI,How to schedule deep work: Time blocking | Cal Newport and Lex Fridman,GL,productividad,Video,270764,6619,102,0.0248223545227578,438.0,2021-03-07T02:00:26Z,,"ai,ai clips,ai podcast,ai podcast clips,artificial intelligence,artificial intelligence podcast,cal newport,computer science,consciousness,deep learning,einstein,elon musk,engineering,friedman,joe rogan,lex ai,lex clips,lex fridman,lex fridman podcast,lex friedman,lex mit,lex podcast,machine learning,math,math podcast,mathematics,mit ai,philosophy,physics,physics podcast,science,tech,tech podcast,technology,turing",yt_search
XYAl2Ejj6cs,Cómo ser Más Productivo (productividad para mejorar Tu Salud) | Dr. La Rosa,GL,productividad,Video,260045,23185,669,0.0917302774519794,603.0,2021-07-19T19:15:00Z,,"aumenta tu productividad,cambio de habitos,como cambiar habitos,como dejar de procastinar,como dejar de procrastinar y empezar a hacer las cosas,como puedo ser mas disciplinado en mi vida,como ser mas constante y disciplinado,como ser mas disciplinado,como ser mas disciplinado en tu vida,como ser mas productivo,dr la rosa,dr la rosa longevidad,dr larrosa,procastinacion,productividad,productividad toxica,productividad y organizacion",yt_search
INwxFgIMSAA,Planifica tu Semana de alta Productividad en lo que tomas un Café (menos 30min),GL,productividad,Video,254883,10909,242,0.04374948505785,1148.0,2025-02-02T16:00:24Z,,"alvaro hernandez,claves del éxito,crecimieno personal,cómo organizar tu semana,cómo ser más productivo,desarrollo personal,establecer prioridades,gestión del tiempo,gestión eficiente del tiempo,hábitos de éxito,invernova,invernovah,jack dorsey,journaling,métodos de planificación,optimización del tiempo,organización personal,planificación estratégica,planificación semanal,planificar objetivos,productividad,sistema productividad,warren buffett",yt_search
ggScDvx7RjM,TIME BLOCKING method in 43 seconds - time block like Cal Newport #SHORTS,GL,productividad,Shorts,252380,8316,90,0.0333069181393137,43.0,2021-01-14T06:00:15Z,,"box scheduling,box scheduling technique,cal newport,deep work time blocking,how to do time blocking,mariana kaiser,shorts,time block,time block cal newport,time block example,time block planner,time blocking cal newport,time blocking elon musk,time blocking example,time blocking method,time blocking newport,time blocking technique,time boxing,time boxing method,time boxing technique,time-block planner,timeblock method,timeblocking,what is time blocking",yt_search
QzeScHwcG78,🚀 5 trabajos remotos para ganar dinero desde casa en 2025 💰 ¡SIN vender cursos!,GL,productividad,Shorts,244572,2720,84,0.0114649264838166,29.0,2025-03-06T17:24:58Z,,"como crear un curso online,creadores,digital business owners,emprendimiento digital,funnels,ideas negocios rentables,negocios digitales,negocios online,negocios por internet,publicidad online,tiktok,tiktok shop,trabajo remoto,youtube",yt_search
fSqNo_EpPcY,🎯 Time boxing: where every minute counts and Harvard agrees!,GL,productividad,Shorts,242511,12815,80,0.0531728457678208,35.0,2023-12-11T06:10:17Z,,"effective time use,efficient task management,goal setting,harvard tips,harvard university,increase efficiency,motivational productivity,optimize time,productivity coaching,productivity hacks,productivity improvement,productivity planner,productivity tips,task organization,task prioritization,time management,time management skills,timebox strategy,timeboxing technique,trending now,trending productivity,work smarter",yt_search
3fdO6iM7qxs,3 Productivity Apps You Need,GL,productividad,Shorts,236638,2077,17,0.0088489591697022,11.0,2024-07-03T01:33:46Z,,,yt_search
4J3pJIea_Lw,Tips y Apps para SER más PRODUCTIVO,GL,productividad,Video,236437,9217,102,0.0394143048676814,1080.0,2024-02-24T18:00:02Z,,"emprender,emprendimiento,euge oller,mesa redonda,podcast,podcast emprendimiento,spicy4tuna,spicy4tuna podcast,willyrex",yt_search
GHFcdv3mxIg,Notion too confusing? Try Notion templates #notion #notiontemplate #productivity,GL,productividad,Shorts,234650,2772,35,0.0119624973364585,8.0,2023-05-21T13:17:02Z,,,yt_search
rm3Y3Beka7k,Organiza TU VIDA en 7 Días con el Método Japonés KAIZEN | Productividad al Máximo,GL,productividad,Video,231053,7062,354,0.0320965319645276,1676.0,2025-08-13T02:50:56Z,,,yt_search
GOy6uVrSjuA,Notion Basics: How to Use Template Blocks and Database Templates,GL,productividad,Video,226127,4077,186,0.0188522379017101,1084.0,2020-12-11T00:25:00Z,,"how to use notion,notion,notion app,notion basics,notion productivity,notion template block,notion templates,notion tips,notion tutorial,notionhq",yt_search
q1rTQGZcaaM,Organiza tu tiempo y sé más eficiente ⏳ | Planificación y productividad,GL,productividad,Shorts,218456,6138,43,0.0282940271725198,20.0,2022-08-08T15:57:57Z,,"aprender a planificar el tiempo,aprovechar tiempo,como llegar a todo,como organizar mi tiempo,como organizar mi tiempo para todo,como tener mejores resultados,gestión del tiempo,organización,organizar el tiempo,organizar tiempo,organizarse mejor,planear la semana,planear tu semana,planificación,planificar tu semana,planificarse,productivo,reglas de productividad,reglas para una vida mas productiva,ser más productivo,smartist plan,smartistplan,tareas pendientes",yt_search
Pt0FTHW6nNo,How I Organize My Entire School Life | Free Notion Template,GL,productividad,Video,212771,7521,449,0.0374581122427398,753.0,2024-09-20T13:00:28Z,,"cajun koi,cajun koi academy,creator economy,education business,free notion templates,free notion templates for students aesthetic,how i use notion,how i use notion as a medical student,how i use notion as a second brain,how i use notion to take notes,learning skills,mike and matty,motivation,notion,personal development,self-development,self-improvement,study schedule for exams,study tips",yt_search
Z6F0w8M_RkI,El secreto para gestionar tu TIEMPO | Pódcast,GL,productividad,Video,212594,8804,116,0.0419579103831716,2009.0,2023-12-10T17:00:32Z,,"autoestima,brian tracy,brian tracy en español,brian tracy podcast,brian tracy sabiduria,brian tracy seminario fenix,como gestionar mi tiempo,como ser mejor dia a dia,deja la procrastinacion,exfuerzo,exito,exito financiero,finanzas personales,gestiona tu tiempo,mentor brian tracy,motivacion,motivacion diaria,sabiduria,video educativo,video informativo",yt_search
35da7dh6Uy8,My 3-7 Time Blocking Method to GET EVERYTHING DONE,GL,productividad,Video,211260,7590,257,0.037143803843605,1248.0,2025-03-22T13:45:00Z,,"3-7 time blocking,block schedule,daily planning,effective scheduling,efficient workflow,focused work routine,get everything done,goal setting,organize your day,planning strategy,productivity system,productivity tips,routine planning,stay focused,task management,time blocking method,time management,time management hacks,weekly planning,work-life balance",yt_search
_i8_uJIeH4c,Best Notion Templates to Start Notion! #notion,GL,productividad,Shorts,195256,1926,6,0.0098947023394927,9.0,2024-10-04T01:30:05Z,,"best notion templates,best notion templates to start,best notion templates to start using,best notion templates tutorial,clearconcept,clearconcept notion templates,clearconceptco,guide to start notion templates,guide to starting notion,how to start the best notion templates,notion,notion best notion templates tutorial,starting the best notion templates,templates,the best notion templates to start,the best notion templates to start tutorial",yt_search
Vj9CT6PsiKw,CÓMO Gestionar Tu Tiempo y DEJAR de Procrastinar,GL,productividad,Video,193664,8488,104,0.0443654990085922,1907.0,2024-07-30T23:00:07Z,,"como dejar de procrastinar,como gestionar tu tiempo,dejar de procrastinar,sofia contreras,sofia contreras gestion del tiempo,sofia contreras infobae",yt_search
jHo-FO_OLv4,"How I make $30,000/Month Selling Notion Templates",GL,productividad,Video,186916,6742,95,0.0365779280532431,696.0,2023-07-28T14:00:38Z,,"brain type,brain type quiz,brain type test,cajun koi,cajun koi academy,how i make 30k a month,how to build notion templates,how to make 10k a month,how to make money online,how to sell notion templates,how to use notion,kitsune,kuma,learning skills,mike and matty,notion,notion for project management,notion template tutorial,notion templates,notion templates for students aesthetic,personal development,selling notion templates,study quest,study tips,tora",yt_search
AraCTiT9_64,La mejor técnica para organizar tu día de alta productividad (Bloques de tiempo),GL,productividad,Video,177904,13420,374,0.077536199298498,646.0,2022-08-13T15:05:30Z,,"adria sola,adria sola pastor,aumentar tu productividad,bloqueo de tiempo,bloques de tiempo,cómo optimizar tu tiempo,cómo organizar tu día de máxima productividad,cómo organizar tu día de trabajo profundo,cómo ser más productivo,productividad,productividad y gestion del tiempo,time blocking,time blocking google calendar,trabajar profundo con bloques de tiempo,trabajo profundo,técnica pomodoro,valkemista,valkemy,ventajas de trabajar en bloques de tiempo",yt_search
IjvkYIuIiK8,‼️ 3 LIBROS PARA SER MÁS PRODUCTIVO Y DEJAR DE PROCRASTINAR ‼️ #hábitos  #productividad,GL,productividad,Shorts,176658,9034,41,0.0513704445878477,40.0,2025-05-05T21:43:00Z,,,yt_search
Hf8THD4PWp8,Cómo usar el iPad nivel PRO ¡Estas son las mejores APPS y USOS!,GL,productividad,Video,173674,4744,102,0.027902852470721,1167.0,2023-12-26T17:00:10Z,,"aplicacion,aplicaciones,aplicaciones ipad,app,apple,apps,apps ipad,aprende ipad,best apps for ipad,best apps ipad,como usar ipad,curso ipad,español,ipad,ipad air,ipad pro,isenacode,top aplicaciones ipad,top apps ipad",yt_search
DZuWLwfHQb8,Want 14 free Notion Templates?,GL,productividad,Shorts,173563,2173,113,0.0131710099502774,5.0,2022-08-23T13:41:57Z,,,yt_search
Vx2DOyfQ4-Q,Las 2 apps que uso para ser productivo y dejar de procrastinar,GL,productividad,Video,153633,14705,362,0.0980713778940722,303.0,2022-12-21T18:00:08Z,,"alva majo,desarrollador indie,desarrollo de videojuegos,indie,indie dev,marketing,microsoft to do,procastinar,productividad,simple time tracker,steam,tutorial unity,unity,unity game dev,videojuegos",yt_search
Wb03KzYFENk,How To Create and Sell Notion Templates // Notion Tutorial 2021,GL,productividad,Video,153447,4692,102,0.031242057518231,1181.0,2021-05-13T13:23:14Z,,"how to create and sell notion templates,how to create notion templates to sell,how to create your own notion template,how to sell notion templates,notion templates,notion tips,notion tips and tricks,notion tutorial 2021",yt_search
92X0OUuoTgU,¡Mejores apps para estudiantes! 💜,GL,productividad,Shorts,152357,5298,15,0.0348720439494083,21.0,2023-08-01T20:00:02Z,,,yt_search
OjEN6gUvcso,how i manage my BUSY schedule | time blocking & productivity hacks,GL,productividad,Video,149050,7596,332,0.053190204629319,1561.0,2025-01-31T14:00:24Z,,"daily routine,discipline,efficiency tips,focus strategies,goal setting,habits for success,level up your life,morning routine,motivation,organization tips,overcoming procrastination,personal development,planning techniques,productivity hacks,productivity system,schedule management,self development,self growth,self love,self worth,self-discipline,success mindset,tam kaur,task prioritization,that girl,time blocking,time management,work-life balance",yt_search
FYmVbk7NkqA,Apple Notes es la mejor app del iPad y ahora aprende incluso tu caligrafía,GL,productividad,Shorts,138533,4287,36,0.0312055611298391,44.0,2024-07-27T15:00:21Z,,,yt_search
v3PL9pdWXu0,5 Notion Skills You MUST Learn for 2025 (to not fall behind),GL,productividad,Video,138365,4260,63,0.0312434502945108,654.0,2024-12-27T16:30:10Z,,"how to use notion,learn notion,notion,notion 2025 tutorial,notion app tutorial,notion features,notion for productivity,notion skills,notion tips,notion tips and tricks,notion tricks,notion tutorial,notion tutorial 2025,pro notion tips,useful notion tips",yt_search
bopperVCpj0,Creating a Notion Template Life Organizer #shorts #notion,GL,productividad,Shorts,135072,2580,19,0.0192415896706941,13.0,2023-01-29T21:17:01Z,,"life organizer,life planner,new years goals,notion,notion app,notion template,personal goals",yt_search
qJFw85erBgA,Cómo crear tu sistema de productividad sencillo y eficaz? Guía completa,GL,productividad,Video,131892,7255,169,0.0562884784520668,942.0,2024-06-20T18:46:45Z,,"adria sola,adria sola pastor,como construir tu sistema de productividad,como multiplicar tu productividad rápido,como multiplicar tu productvidad,como ser altamente productivo,como ser mas productivo,como ser productivo,construir sistema de productividad,construye tu sistema de productividad,mejores técnicas de productividad,notion,productividad,segundo cerebro en notion,sistema de productividad,técnicas de productividad,técnicas para ser más productivo",yt_search
Sa-wm2MoIcU,Our Notion To-do list Transformation ✨ #shorts #notion #notiontemplates,GL,productividad,Shorts,131865,1462,15,0.0112008493535054,12.0,2023-09-26T12:06:47Z,,"notion,notiontemplate,to-do",yt_search
zmw7OXf39rQ,How To Make & Sell Notion Templates (Make $1000+ MONTH!),GL,productividad,Video,125723,4729,109,0.0384814234467838,1070.0,2023-05-13T20:58:23Z,,"design notion templates,digital dropshipping,digital products,easy side hustle,etsy,etsy digital products,etsy passive income,how to make notion template,how to sell notion templates,make digital products,make money online,make notion templates,notion,online to get money,passive income,sell notion templates,selling digital products",yt_search
HyUk6UZqXTU,tienes que probar estas 7 APPS GRATUITAS de PRODUCTIVIDAD 🌿 minimalistas y funcionales📱,GL,productividad,Video,124505,3003,82,0.0247781213605879,853.0,2022-04-03T17:00:15Z,,"2021,2022,actriz de doblaje,actriz de voz,consejos,doblaje,iphone,judit guell,minimalismo,minimalismo digital,productividad,vlogs,yusproject",yt_search
pnhB2uJtOFs,How to use Time Blocking with Google Calendar (Tutorial),GL,productividad,Video,121967,1760,73,0.0150286552920052,765.0,2021-03-04T13:30:09Z,,"google calendar tips,google calendar tutorial,how to do time blocking,how to do time blocking in google calendar,how to use google calendar as a daily planner,how to use google calendar for school,how to use time blocking,how to use time blocking method,how to use time blocking technique,how to use time blocking with google calendar,scott friesen,simpletivity,time blocking,time blocking google calendar,time blocking tutorial,time blocking using google calendar",yt_search
UBPaRRTwObw,"Apps de PRODUCTIVIDAD ¿Cuál es la mejor? Comparo Trello, Asana, ClickUp, Basecamp, Notion...",GL,productividad,Video,117483,2058,75,0.0181558182886034,636.0,2023-10-18T06:30:11Z,,"apps de productividad,asana,basecamp,clickup,edu salado,eficiencia,gestion de tareas,gestionar tareas,herramientas de productividad,mejor app de productividad,microsoft planner,notas,notion,optimización del tiempo,organización,productividad,proyectos,recordatorios,taskade,trello",yt_search
PPvxtFOqx2w,How to Win Your Day with Time Blocking,GL,productividad,Video,117331,2837,60,0.0246908319199529,416.0,2021-12-15T12:06:02Z,,"cal newport time block planner,how to time block,how to time blocking,time blocking,time blocking method,time management tips",yt_search
MJzqVF_0naw,5 APPs para Organizar tu Día y Ser Más Productivo,GL,productividad,Shorts,116835,5396,18,0.0463388539393161,57.0,2023-07-26T13:00:17Z,,"aplicaciones,aplicaciones geniales para estudiantes,apple notes,apps que necesitas,daniel rosan,dia productivo,estudiantes,gestion de tiempo,google keep,las mejores aplicaciones,las mejores apps,libros,nordpass,notion,organizacion,productividad,que hay en mi celular,readwise,resumen,things 3,webs utiles,whats on my phone",yt_search
ymmJ7GFWBew,La clave #1 para administrar el tiempo y ser más productivo ⏳️ #briantracy #reflexion #productividad,GL,productividad,Shorts,113508,12241,25,0.1080628678154843,57.0,2022-11-09T23:41:00Z,,"administracion del tiempo,como administrar mejor mi tiempo,como administrar mi tiempo,como gestionar mi tiempo,como organizar mi tiempo,como organizar mi tiempo para aumentar mi productividad,como organizarme mejor,como priorizar actividades,como priorizar tareas,gestion del tiempo,manejo del tiempo,planificacion del tiempo,productividad",yt_search
vac7Ycxy3Lk,Challenge : 15 min pour créer un Template Notion à 149€,GL,productividad,Video,110613,4550,82,0.0418757288926256,1250.0,2023-01-19T17:23:10Z,,"gestion de todo notion template,notion template finance,notion template payant,notion template projet,notion template prospection,notion template simple,template notion,template notion 2023,template notion challenge,template notion free,template notion freelance,template notion gratuit,template notion shubham",yt_search
x9K80nyTltU,How To Do Time Blocking The Right Way.,GL,productividad,Video,107371,3283,189,0.0323364781924355,580.0,2024-08-08T00:00:34Z,,"how to manage time,how to manage time effectively,how to time block,how to time block effectively,how to time block your schedule,time blocking,time management,time management tips,timeboxing",yt_search
FLxt4Sbpud4,Beginner's Guide to Time Blocking,GL,productividad,Video,104469,2196,56,0.0215566340254046,611.0,2023-09-04T13:50:14Z,,"productivity,to do list,todoist",yt_search
Gy_lbn54U7k,Top Apps de Productividad que ya tienes en tu iPhone (y no estás usando bien),GL,productividad,Video,101714,3882,101,0.0391588178618479,756.0,2025-05-30T14:23:33Z,,,yt_search
61MIBTTn-vA,Apps para ser MÁS PRODUCTIVO | ChicaGeek,GL,productividad,Video,100044,3758,179,0.0393526848186797,1306.0,2019-05-16T12:45:00Z,,"android,aplicaciones de organizacion,apps para estudiantes,apps para organizar tu tiempo,apps para organizarse,chicageek,como organizar mi tiempo,como organizarse,como ser mas productivo,como tener exito,consejos,estudios,ipad,iphone,las apps mas utiles,las mejores apps,mejores aplicaciones,organizacion,organizar tu vida,productividad,rutinas,ser mas productivo,tips organizacion,trabajar desde casa,trabajo,trucos,videos de motivacion,videos de organizacion",yt_search
ZTBWysoEdHE,Gamification notion template #gamification #notiontemplate #sololeveling,GL,productividad,Shorts,99148,2986,56,0.0306814055755032,16.0,2024-11-22T01:09:56Z,,,yt_search
w9ulDZdtgts,"apps que uso todos los días ✌🏼l productividad, salud mental, universidad",GL,productividad,Video,94852,6039,103,0.0647535107325096,869.0,2021-12-01T21:01:16Z,,"aplicaciones de organización y productividad,aplicaciones para estudiantes,apps de productividad,apps de salud mental,apps de self care,apps para estudiantes,apps para estudiar,apps para la escuela,apps para la universidad,apps que debes de tener,como dejar de procrastinar,como sacar buenas calificaciones,como ser productivos,detox de redes sociales,tips para ser productivos,un dia sin redes sociales,vlog productivo,vlog productivo universidad",yt_search
bqBa73nVPNY,No eres desorganizada: simplemente nadie te explicó este método de productividad,GL,productividad,Video,93499,4436,78,0.0482785912148793,869.0,2024-12-01T13:30:30Z,,"agenda digital vs papel,apps de organización,conseguir objetivos,cómo dejar de procrastinar,cómo llegar a todo,cómo organizar tu vida,gestión de tiempo,herramientas organización,método organización,organizar mi vida,organizar tu agenda,organizar tus proyectos,planificación semanal simple,productividad,productividad fácil,rutina de organización diaria,tener más tiempo,time blocking,time blocking explicado",yt_search
